"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 12, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jun 11, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jun 10, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jun 09, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jun 06, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jun 05, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jun 04, 2014","0.09","0.09","0.09","0.09","-","-10.00%"
"Jun 03, 2014","0.10","0.10","0.10","0.10","-","11.11%"
"Jun 02, 2014","0.09","0.09","0.09","0.09","-","12.50%"
"May 30, 2014","0.08","0.08","0.08","0.08","-","-11.11%"
"May 29, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"May 28, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"May 27, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"May 23, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"May 22, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"May 21, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"May 20, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"May 19, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"May 16, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"May 15, 2014","0.09","0.09","0.09","0.09","-","12.50%"
"May 14, 2014","0.08","0.08","0.08","0.08","-","-11.11%"
"May 13, 2014","0.09","0.09","0.09","0.09","-","12.50%"
"May 12, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"May 09, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"May 08, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"May 07, 2014","0.08","0.08","0.08","0.08","-","-11.11%"
"May 06, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"May 05, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"May 02, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"May 01, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Apr 30, 2014","0.09","0.09","0.09","0.09","-","-10.00%"
"Apr 29, 2014","0.10","0.10","0.10","0.10","-","11.11%"
"Apr 28, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Apr 25, 2014","0.09","0.09","0.09","0.09","-","-10.00%"
"Apr 24, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Apr 23, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Apr 22, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Apr 21, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Apr 18, 2014","0.10","0.10","0.10","0.10","-","11.11%"
"Apr 17, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Apr 16, 2014","0.09","0.09","0.09","0.09","-","-10.00%"
"Apr 15, 2014","0.10","0.10","0.10","0.10","-","11.11%"
"Apr 14, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Apr 11, 2014","0.09","0.09","0.09","0.09","-","12.50%"
"Apr 10, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Apr 09, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Apr 08, 2014","0.08","0.08","0.08","0.08","-","-11.11%"
"Apr 07, 2014","0.09","0.09","0.09","0.09","-","12.50%"
"Apr 04, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Apr 03, 2014","0.08","0.08","0.08","0.08","-","-11.11%"
"Apr 02, 2014","0.09","0.09","0.09","0.09","-","12.50%"
"Apr 01, 2014","0.08","0.08","0.08","0.08","-","33.33%"
"Mar 31, 2014","0.06","0.06","0.06","0.06","-","-25.00%"
"Mar 28, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Mar 27, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Mar 26, 2014","0.08","0.08","0.08","0.08","-","-11.11%"
"Mar 25, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Mar 24, 2014","0.09","0.09","0.09","0.09","-","12.50%"
"Mar 21, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Mar 20, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Mar 19, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Mar 18, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Mar 17, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Mar 14, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Mar 13, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Mar 12, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Mar 11, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Mar 10, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Mar 07, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Mar 06, 2014","0.08","0.08","0.08","0.08","-","0.00%"
"Mar 05, 2014","0.08","0.08","0.08","0.08","-","14.29%"
"Mar 04, 2014","0.07","0.07","0.07","0.07","-","0.00%"
"Mar 03, 2014","0.07","0.07","0.07","0.07","-","16.67%"
"Feb 28, 2014","0.06","0.06","0.06","0.06","-","-14.29%"
"Feb 27, 2014","0.07","0.07","0.07","0.07","-","0.00%"
"Feb 26, 2014","0.07","0.07","0.07","0.07","-","0.00%"
"Feb 25, 2014","0.07","0.07","0.07","0.07","-","0.00%"
